SPEED,ACCELERATION,ALTITUDE,CLASS
32.7456,-0.8,-0.5,LHD
28.53,-1.2,-0.1,LHD
25.6068,-0.8,-0.8,LHD
22.7448,-0.8,0.1,LHD
18.6156,-1.1,1.9,LHD
15.8616,-0.8,-0.1,LHD
17.766,0.5,0.5,LHD
18.7992,0.3,0.1,LHD
21.1932,0.7,-0.8,LHD
22.4748,0.4,-0.2,LHD
22.8348,0.1,-0.1,LHD
24.3684,0.4,0.3,LHD
27.2916,0.8,0.8,LHD
26.8236,-0.1,0.7,LHD
27.5724,0.2,0.6,LHD
29.1816,0.4,0.7,LHD
29.1348,0,-0.1,LHD
29.9088,0.2,0.5,LHD
29.0628,-0.2,0.1,LHD
25.2252,-1.1,-0.3,LHD
21.8772,-0.9,0.1,LHD
20.538,-0.4,-1,LHD
21.1032,0.2,-0.7,LHD
20.448,-0.2,0.2,LHD
21.3228,0.2,0.8,LHD
21.618,0.1,0.3,LHD
24.1488,0.7,0.2,LHD
25.596,0.4,0.2,LHD
26.8668,0.4,0.5,LHD
27.5724,0.2,0.4,LHD
29.6352,0.6,-0.3,LHD
29.6208,0,-0.7,LHD
28.6884,-0.3,0,LHD
25.8012,-0.8,-0.5,LHD
24.5052,-0.4,-0.5,LHD
23.148,-0.4,-0.4,LHD
19.638,-1,-0.1,LHD
16.7256,-0.8,0.1,LHD
16.7112,0,0.3,LHD
16.6248,0,0,LHD
19.4472,0.8,0,LHD
20.1276,0.2,0.3,LHD
22.4604,0.6,-0.1,LHD
24.912,0.7,0.3,LHD
26.964,0.6,0.4,LHD
26.37,-0.2,1.3,LHD
26.928,0.2,1.3,LHD
24.5088,-0.7,0.1,LHD
26.1252,0.4,0.1,LHD
26.6112,0.1,0.1,LHD
27.4212,0.2,-0.5,LHD
26.3844,-0.3,-1.4,LHD
26.0928,-0.1,-0.8,LHD
25.002,-0.3,-0.6,LHD
24.6816,-0.1,-0.6,LHD
22.0644,-0.7,-0.6,LHD
19.7712,-0.6,-1.2,LHD
18.1332,-0.5,-0.2,LHD
17.7876,-0.1,-1.1,LHD
19.8828,0.6,0,LHD
20.592,0.2,-0.5,LHD
22.464,0.5,-0.6,LHD
22.4856,0,-0.5,LHD
23.5764,0.3,-0.3,LHD
23.2092,-0.1,-0.3,LHD
21.3552,-0.5,-0.1,LHD
21.8412,0.1,-0.4,LHD
23.8212,0.6,-0.2,LHD
22.3632,-0.4,-0.4,LHD
26.1108,1,0.6,LHD
29.5632,1,-0.3,LHD
30.3156,0.2,-0.1,LHD
33.0912,0.8,-0.2,LHD
35.3376,0.6,-0.3,LHD
34.794,-0.2,-0.1,LHD
31.8132,-0.8,-0.6,LHD
30.8232,-0.3,-0.4,LHD
30.3048,-0.1,-0.1,LHD
27.2772,-0.8,-0.1,LHD
23.2704,-1.1,0.4,LHD
19.6632,-1,-0.1,LHD
17.154,-0.7,0.3,LHD
18.144,0.3,0,LHD
18.6732,0.1,-0.4,LHD
21.168,0.7,-0.4,LHD
22.7124,0.4,-0.3,LHD
22.032,-0.2,-0.3,LHD
20.2932,-0.5,-0.2,LHD
14.8824,-1.5,-0.6,LHD
13.7088,-0.3,-0.3,LHD
10.6596,-0.8,-0.2,LHD
9.3816,-0.4,-0.3,LHD
11.1816,0.5,-0.2,LHD
13.8348,0.7,1.6,LHD
14.5332,0.2,-0.2,LHD
17.1036,0.7,-0.8,LHD
16.5492,-0.2,2,LHD
15.4368,-0.3,-0.2,LHD
15.0228,-0.1,-0.4,LHD
18.3744,0.9,-0.4,LHD
20.232,0.5,-0.4,LHD
21.852,0.5,0.2,LHD
22.6368,0.2,2.2,LHD
22.104,-0.1,3.6,LHD
23.8608,0.5,2.5,LHD
26.6544,0.8,1.9,LHD
27.6948,0.3,2.4,LHD
27.6768,0,1.4,LHD
28.62,0.3,1.3,LHD
27.6012,-0.3,0,LHD
28.998,0.4,0.4,LHD
28.9224,0,0.4,LHD
28.9836,0,-0.1,LHD
28.5264,-0.1,0,LHD
27.8064,-0.2,-0.1,LHD
27.324,-0.1,0.4,LHD
27.7308,0.1,0.6,LHD
27.3888,-0.1,0.2,LHD
28.1556,0.2,0.7,LHD
26.0532,-0.6,0.9,LHD
21.0852,-1.4,-0.1,LHD
17.496,-1,0,LHD
15.3396,-0.6,-0.4,LHD
14.0112,-0.4,0.1,LHD
14.9256,0.3,0,LHD
14.472,-0.1,-0.2,LHD
13.1976,-0.4,-1.2,LHD
15.3936,0.6,-0.4,LHD
16.0092,0.2,-1.9,LHD
14.4684,-0.4,-0.4,LHD
11.9088,-0.7,-0.5,LHD
9.3996,-0.7,0.5,LHD
9.2628,0,0.7,LHD
9.7704,0.1,-0.1,LHD
11.4408,0.5,0.1,LHD
12.9456,0.4,0,LHD
12.8484,0,0.5,LHD
12.2724,-0.2,0.1,LHD
12.564,0.1,0.1,LHD
10.8324,-0.5,-0.4,LHD
12.3084,0.4,-0.9,LHD
14.04,0.5,-0.2,LHD
16.1424,0.6,0.8,LHD
17.3268,0.3,0.7,LHD
20.3508,0.8,0.4,LHD
20.9844,0.2,0.6,LHD
20.988,0,0.6,LHD
21.456,0.1,0.9,LHD
24.0984,0.7,0.5,LHD
25.1352,0.3,0.5,LHD
26.0388,0.3,0.2,LHD
29.376,0.9,0,LHD
29.412,0,-0.5,LHD
28.1376,-0.4,-0.9,LHD
29.0052,0.2,-1.1,LHD
27.918,-0.3,0,LHD
26.2512,-0.5,0.3,LHD
26.1972,0,0.5,LHD
21.78,-1.2,-1,LHD
20.43,-0.4,-0.8,LHD
18.774,-0.5,-0.1,LHD
16.1568,-0.7,0.2,LHD
15.5988,-0.2,0.1,LHD
12.654,-0.8,-0.1,LHD
12.654,0,-0.4,LHD
15.7824,0.9,-0.6,LHD
17.0748,0.4,-0.2,LHD
18.6192,0.4,-0.3,LHD
19.2672,0.2,-0.4,LHD
21.6504,0.7,0.1,LHD
21.6432,0,0,LHD
19.332,-0.6,0,LHD
17.6436,-0.5,0,LHD
17.7192,0,-0.4,LHD
16.1532,-0.4,-0.3,LHD
17.2368,0.3,0,LHD
16.8552,-0.1,0.3,LHD
19.2672,0.7,0.5,LHD
20.8224,0.4,1.2,LHD
24.7356,1.1,0.7,LHD
24.7212,0,0.5,LHD
26.586,0.5,-0.4,LHD
29.034,0.7,-0.2,LHD
30.3336,0.4,-0.1,LHD
30.24,0,0.1,LHD
29.9196,-0.1,-0.4,LHD
29.8224,0,-0.1,LHD
26.7948,-0.8,0,LHD
23.8032,-0.8,-0.1,LHD
22.6836,-0.3,0.2,LHD
20.3796,-0.6,0.1,LHD
17.5608,-0.8,-1.2,LHD
17.4492,0,-0.2,LHD
19.224,0.5,0.2,LHD
19.8108,0.2,0,LHD
21.7512,0.5,-0.1,LHD
18.7056,-0.8,0,LHD
19.3752,0.2,-0.3,LHD
20.3292,0.3,-0.4,LHD
20.394,0,-0.4,LHD
19.908,-0.1,-0.2,LHD
19.962,0,0.1,LHD
19.0656,-0.2,0.4,LHD
17.5896,-0.4,0.4,LHD
17.28,-0.1,1.5,LHD
18.4212,0.3,0,LHD
20.376,0.5,0.2,LHD
21.402,0.3,0.1,LHD
21.0384,-0.1,0.3,LHD
21.1608,0,0.2,LHD
21.2832,0,0,LHD
18.27,-0.8,0.3,LHD
16.1064,-0.6,0.1,LHD
17.244,0.3,-0.1,LHD
15.498,-0.5,-0.1,LHD
15.4476,0,-0.1,LHD
13.68,-0.5,0.5,LHD
13.8168,0,0.5,LHD
13.8924,0,0.5,LHD
14.9976,0.3,0.4,LHD
17.0388,0.6,-0.1,LHD
20.8872,1.1,0.1,LHD
19.9872,-0.3,0.1,LHD
21.0204,0.3,0.4,LHD
19.584,-0.4,0.4,LHD
16.9812,-0.7,-0.2,LHD
18.5184,0.4,0,LHD
21.0168,0.7,-0.4,LHD
20.052,-0.3,0,LHD
22.8456,0.8,-0.8,LHD
22.8276,0,0.1,LHD
24.444,0.4,-0.3,LHD
26.1972,0.5,1.3,LHD
25.182,-0.3,0.9,LHD
26.6868,0.4,0.2,LHD
26.154,-0.1,0.7,LHD
28.1448,0.6,1.1,LHD
27.7884,-0.1,0.4,LHD
27.0288,-0.2,-0.8,LHD
25.7076,-0.4,-0.6,LHD
25.6428,0,-1.4,LHD
23.7132,-0.5,-0.8,LHD
23.8284,0,-1.1,LHD
24.822,0.3,-0.2,LHD
24.3756,-0.1,0.1,LHD
24.462,0,0.8,LHD
24.8148,0.1,0.1,LHD
21.3948,-1,-0.4,LHD
19.7856,-0.4,0.4,LHD
16.2792,-1,-0.2,LHD
16.7544,0.1,0.2,LHD
16.1172,-0.2,-0.1,LHD
17.2008,0.3,-0.3,LHD
18.5904,0.4,-0.1,LHD
20.2896,0.5,-0.3,LHD
23.4756,0.9,-1.1,LHD
23.814,0.1,-0.7,LHD
25.4736,0.5,0.3,LHD
27.5148,0.6,-0.2,LHD
26.64,-0.2,-0.3,LHD
27.2016,0.2,-0.2,LHD
28.9476,0.5,0.1,LHD
27.846,-0.3,0,LHD
29.034,0.3,0,LHD
29.9232,0.2,-0.1,LHD
29.3292,-0.2,0,LHD
30.384,0.3,-0.4,LHD
29.9376,-0.1,-0.4,LHD
30.5676,0.2,-0.4,LHD
30.5352,0,-0.3,LHD
32.2596,0.5,0,LHD
32.832,0.2,-0.5,LHD
32.8104,0,-0.4,LHD
32.9076,0,-0.2,LHD
33.0336,0,-0.1,LHD
33.8256,0.2,0.1,LHD
31.3236,-0.7,0.4,LHD
30.1968,-0.3,-0.8,LHD
27.1548,-0.8,-0.8,LHD
24.03,-0.9,0,LHD
20.4048,-1,-1,LHD
17.7048,-0.8,0,LHD
17.2152,-0.1,-0.2,LHD
16.0056,-0.3,-0.1,LHD
17.4888,0.4,-0.1,LHD
18.972,0.4,-0.9,LHD
18.8784,0,-1,LHD
22.0644,0.9,-0.6,LHD
23.6592,0.4,-0.4,LHD
23.256,-0.1,0,LHD
23.7564,0.1,0,LHD
24.4116,0.2,0.1,LHD
0,0,0,LHD
0,0,0,LHD
0,0,0,LHD
0,0,0,LHD
0,0,0,LHD
0,0,0,LHD
0,0,0,LHD
0,0,2.3,LHD
0,0,1.3,LHD
0,0,1.2,LHD
0,0,0.4,LHD
0,0,0.1,LHD
0,0,-0.1,LHD
0,0,0.1,LHD
0,0,0.3,LHD
0,0,-1.1,LHD
0,0,-1.6,LHD
0.9648,0.3,-1.4,LHD
1.0764,0,-0.4,LHD
1.188,0,-0.7,LHD
1.422,0.1,-0.1,LHD
1.638,0.1,0.1,LHD
1.692,0,-0.4,LHD
1.8504,0,-0.6,LHD
1.8648,0,-1,LHD
1.9476,0,-0.8,LHD
1.9584,0,-0.4,LHD
1.9476,0,0.7,LHD
1.8936,0,0.2,LHD
1.8792,0,0.1,LHD
1.7424,0,-0.2,LHD
1.5552,-0.1,-0.4,LHD
1.5624,0,-0.1,LHD
1.4976,0,0.3,LHD
1.656,0,0.1,LHD
1.7568,0,-0.2,LHD
1.8792,0,-0.1,LHD
1.98,0,0.5,LHD
2.1276,0,0.1,LHD
2.2428,0,1.2,LHD
2.3904,0,1.3,LHD
2.5668,0,0.5,LHD
2.7792,0.1,0.5,LHD
2.8944,0,0.1,LHD
2.8296,0,1,LHD
2.7216,0,0.3,LHD
2.5488,0,-0.1,LHD
2.4156,0,0,LHD
2.1996,-0.1,0.4,LHD
2.034,0,0.4,LHD
1.8864,0,0.1,LHD
1.6884,-0.1,-0.4,LHD
1.4436,-0.1,-0.2,LHD
0,-0.4,-0.6,LHD
0,0,-1.1,LHD
0,0,-0.3,LHD
0,0,-0.1,LHD
1.2348,0.3,0.7,LHD
1.3788,0,0.5,LHD
0,-0.4,0.5,LHD
0,0,0.4,LHD
0,0,0,LHD
2.0412,0.6,-0.1,LHD
2.3004,0.1,0.3,LHD
2.6136,0.1,-0.1,LHD
2.8908,0.1,0.3,LHD
3.0132,0,0.5,LHD
3.168,0,0.3,LHD
3.3408,0,0.6,LHD
3.5028,0,0.2,LHD
3.6,0,0.4,LHD
3.7836,0.1,0.1,LHD
3.9888,0.1,0.7,LHD
4.302,0.1,-0.1,LHD
4.7664,0.1,-0.4,LHD
5.4,0.2,0.6,LHD
6.1092,0.2,-0.9,LHD
6.84,0.2,-0.9,LHD
7.6932,0.2,0.1,LHD
8.5608,0.2,0,LHD
9.6012,0.3,-0.5,LHD
10.692,0.3,-1.2,LHD
11.808,0.3,-0.8,LHD
12.654,0.2,-0.3,LHD
13.4208,0.2,-0.2,LHD
13.5972,0,-0.6,LHD
13.9104,0.1,-0.7,LHD
14.472,0.2,0,LHD
14.8896,0.1,0,LHD
15.1452,0.1,-0.2,LHD
14.9688,0,0,LHD
12.582,-0.2,0,LHD
0,0,0,LHD
12.8844,0.1,0,LHD
13.3488,0.1,0,LHD
13.4172,0,0,LHD
13.8348,0.1,0,LHD
14.9364,0.3,-0.3,LHD
15.7428,0.2,0,LHD
16.2,0.1,0,LHD
16.452,0.1,0,LHD
16.6644,0.1,0,LHD
16.4088,-0.1,0,LHD
16.002,-0.1,0.4,LHD
15.6312,-0.1,0,LHD
16.1532,0.1,0,LHD
16.794,0.2,0,LHD
17.3304,0.1,0.7,LHD
17.8812,0.2,0,LHD
18.972,0.3,0,LHD
20.1636,0.3,0.2,LHD
21.1392,0.3,0,LHD
21.8988,0.2,0,LHD
22.6044,0.2,-1,LHD
22.9284,0.1,0,LHD
22.7736,0,0,LHD
22.4208,-0.1,1,LHD
22.4784,0,0,LHD
22.806,0.1,0,LHD
23.004,0.1,-0.1,LHD
23.2884,0.1,0,LHD
23.8572,0.2,0,LHD
24.4188,0.2,-0.8,LHD
24.8688,0.1,0,LHD
25.326,0.1,0,LHD
26.1504,0.2,1.1,LHD
27.0972,0.3,0,LHD
27.3816,0.1,0,LHD
27.2844,0,0.6,LHD
26.9172,-0.1,0,LHD
26.3088,-0.2,0,LHD
25.4484,-0.2,0,LHD
24.3972,-0.3,-0.2,LHD
23.5584,-0.2,0,LHD
22.6584,-0.3,0,LHD
21.5136,-0.3,-0.4,LHD
20.2896,-0.3,0,LHD
19.4832,-0.2,0,LHD
19.0332,-0.1,-0.7,LHD
18.8676,0,0,LHD
18.7128,0,0,LHD
18.6516,0,-0.7,LHD
18.8892,0.1,0,LHD
19.026,0,0,LHD
19.3644,0.1,0.7,LHD
19.6056,0.1,0,LHD
20.0808,0.1,0,LHD
20.8152,0.2,1.4,LHD
21.3084,0.1,0,LHD
22.0536,0.2,0,LHD
28.476,1.8,-0.7,LHD
27.0936,-0.4,0,LHD
28.6308,0.4,0,LHD
27.8532,-0.2,0,LHD
28.6452,0.2,-1.2,LHD
27.8496,-0.2,0,LHD
25.506,-0.7,0,LHD
24.0948,-0.4,0.8,LHD
26.82,0.8,0,LHD
25.29,-0.4,0,LHD
25.6824,0.1,1.2,LHD
24.9264,-0.2,0,LHD
22.3992,-0.7,0,LHD
22.3056,0,-0.4,LHD
20.2536,-0.6,0,LHD
18.9756,-0.4,0,LHD
14.364,-1.3,-0.7,LHD
12.5676,-0.5,0,LHD
13.7016,0.3,0,LHD
13.7772,0,-0.4,LHD
14.5692,0.2,0,LHD
14.5728,0,0,LHD
16.1316,0.4,-0.3,LHD
18.0648,0.5,0,LHD
20.8764,0.8,0,LHD
20.4408,-0.1,0,LHD
20.7936,0.1,-0.3,LHD
17.5788,-0.9,0,LHD
16.2828,-0.4,0,LHD
15.0084,-0.4,-0.3,LHD
16.7364,0.5,0,LHD
17.6868,0.3,0,LHD
18.1548,0.1,0,LHD
19.6308,0.4,0,LHD
19.6812,0,0,LHD
18.7416,-0.3,1.2,LHD
16.1064,-0.7,0,LHD
15.966,0,0,LHD
13.4856,-0.7,0.6,LHD
15.5196,0.6,0,LHD
17.0424,0.4,0,LHD
17.0424,0,-1.2,LHD
19.6308,0.7,0,LHD
18.9288,-0.2,0,LHD
20.9808,0.6,0,LHD
21.6072,0.2,0.3,LHD
23.5476,0.5,0,LHD
23.1408,-0.1,0,LHD
24.4044,0.4,0,LHD
23.778,-0.2,0,LHD
26.298,0.7,0,LHD
24.3864,-0.5,-0.1,LHD
26.37,0.6,0,LHD
24.7896,-0.4,0,LHD
24.6492,0,0.9,LHD
20.4588,-1.2,0,LHD
17.3088,-0.9,0,LHD
15.7356,-0.4,-0.5,LHD
15.7392,0,0,LHD
13.3848,-0.7,0,LHD
16.0092,0.7,-0.6,LHD
16.6392,0.2,0,LHD
16.5384,0,0,LHD
19.0872,0.7,0,LHD
19.4796,0.1,0,LHD
21.0564,0.4,0,LHD
19.998,-0.3,0.4,LHD
20.0376,0,0,LHD
17.5608,-0.7,0,LHD
13.5684,-1.1,0.4,LHD
11.8548,-0.5,0,LHD
11.988,0,0,LHD
14.2596,0.6,0,LHD
17.4672,0.9,-0.7,LHD
19.6956,0.6,0,LHD
18.5544,-0.3,0,LHD
20.5848,0.6,-0.3,LHD
21.7692,0.3,0,LHD
23.4,0.5,0,LHD
24.9732,0.4,1.3,LHD
23.778,-0.3,0,LHD
23.7672,0,0,LHD
24.3144,0.2,-0.5,LHD
25.9056,0.4,0,LHD
25.794,0,0,LHD
27.2844,0.4,-0.5,LHD
27.2772,0,0,LHD
27.2016,0,0,LHD
29.0376,0.5,1.3,LHD
27.2448,-0.5,0,LHD
25.956,-0.4,0,LHD
27.3492,0.4,-0.3,LHD
27.396,0,0,LHD
26.7732,-0.2,0,LHD
24.9516,-0.5,0,LHD
21.8448,-0.9,-0.7,LHD
19.3212,-0.7,0,LHD
16.9884,-0.6,0,LHD
14.6088,-0.7,-0.5,LHD
14.0508,-0.2,0,LHD
16.4808,0.7,0,LHD
17.4672,0.3,-0.2,LHD
18.6876,0.3,0,LHD
21.5748,0.8,0,LHD
19.6272,-0.5,-0.3,LHD
19.4976,0,0,LHD
13.4712,-1.7,0,LHD
8.0388,-1.5,-0.2,LHD
5.2884,-0.8,0,LHD
7.1388,0.5,0,LHD
9.7308,0.7,0.7,LHD
13.5144,1.1,0,LHD
13.1868,-0.1,0,LHD
16.416,0.9,1.3,LHD
17.5392,0.3,0,LHD
17.6652,0,0,LHD
17.7588,0,0,LHD
20.0232,0.6,-0.3,LHD
20.9916,0.3,0,LHD
23.256,0.6,0,LHD
24.8112,0.4,-0.7,LHD
26.8416,0.6,0,LHD
27.6012,0.2,0,LHD
29.6172,0.6,-0.4,LHD
30.3984,0.2,0,LHD
30.384,0,0,LHD
29.772,-0.2,-0.5,LHD
29.7324,0,0,LHD
29.6568,0,0,LHD
30.3804,0.2,0,LHD
28.3572,-0.6,0,LHD
29.5884,0.3,0,LHD
30.1932,0.2,1.4,LHD
30.6792,0.1,0,LHD
30.0348,-0.2,0,LHD
31.3812,0.4,0.5,LHD
29.7108,-0.5,0,LHD
26.7984,-0.8,0,LHD
21.1032,-1.6,-0.7,LHD
16.2972,-1.3,0,LHD
14.3316,-0.5,0,LHD
12.9204,-0.4,0,LHD
15.1452,0.6,-0.5,LHD
18.0216,0.8,0,LHD
21.6936,1,0,LHD
21.8088,0,-0.7,LHD
21.9132,0,0,LHD
21.8052,0,0,LHD
17.0028,-1.3,0.1,LHD
13.0392,-1.1,0,LHD
14.3928,0.4,0,LHD
15.426,0.3,0.9,LHD
16.0812,0.2,0,LHD
17.2224,0.3,0,LHD
20.6496,1,-0.2,LHD
22.7232,0.6,0,LHD
24.5952,0.5,0,LHD
23.0616,-0.4,0.9,LHD
24.8292,0.5,0,LHD
26.5896,0.5,0,LHD
26.1072,-0.1,-0.5,LHD
26.2296,0,0,LHD
26.766,0.1,0,LHD
26.1504,-0.2,0,LHD
26.0388,0,-1,LHD
24.9084,-0.3,0,LHD
24.1524,-0.2,0,LHD
24.6024,0.1,0.1,LHD
25.8948,0.4,0,LHD
27.0324,0.3,0,LHD
26.6796,-0.1,1.4,LHD
22.2552,-1.2,0,LHD
19.674,-0.7,0,LHD
15.66,-1.1,0,LHD
12.8952,-0.8,0,LHD
12.0672,-0.2,0,LHD
13.7268,0.5,-0.8,LHD
19.1412,1.5,0,LHD
18.7812,-0.1,0,LHD
20.61,0.5,-0.4,LHD
22.7376,0.6,0,LHD
24.1848,0.4,0,LHD
24.4764,0.1,0,LHD
22.5828,-0.5,1.1,LHD
23.1768,0.2,0,LHD
23.6772,0.1,0,LHD
24.3072,0.2,0.4,LHD
26.9172,0.7,0,LHD
28.1844,0.4,0,LHD
29.7864,0.4,-0.5,LHD
26.1576,-1,0,LHD
24.5268,-0.5,0,LHD
20.8224,-1,-1,LHD
17.7948,-0.8,0,LHD
14.2416,-1,0,LHD
15.5916,0.4,-0.7,LHD
14.6808,-0.3,0,LHD
14.8068,0,0,LHD
14.7168,0,0.1,LHD
17.136,0.7,0,LHD
19.0908,0.5,0,LHD
21.5784,0.7,0.9,LHD
23.5548,0.5,0,LHD
25.9956,0.7,0,LHD
26.6364,0.2,0,LHD
26.5428,0,-0.4,LHD
30.1176,1,0,LHD
31.3668,0.3,0,LHD
28.836,-0.7,-0.3,LHD
26.4636,-0.7,0,LHD
21.9276,-1.3,0,LHD
17.7192,-1.2,-0.3,LHD
14.0184,-1,0,LHD
8.9244,-1.4,0,LHD
7.4088,-0.4,-0.1,LHD
7.5204,0,0,LHD
10.3968,0.8,0,LHD
13.086,0.7,0.1,LHD
16.4556,0.9,0,LHD
17.964,0.4,0,LHD
15.6852,-0.6,0.2,LHD
15.75,0,0,LHD
19.3356,1,0,LHD
21.582,0.6,0,LHD
23.3676,0.5,0,LHD
25.4196,0.6,0,LHD
26.6508,0.3,0,LHD
27.576,0.3,0.5,LHD
26.1828,-0.4,0,LHD
26.5572,0.1,0,LHD
23.508,-0.8,-0.1,LHD
22.896,-0.2,0,LHD
20.4732,-0.7,0,LHD
19.1016,-0.4,0.3,LHD
20.6388,0.4,0,LHD
22.8204,0.6,0,LHD
24.1848,0.4,0.4,LHD
25.4988,0.4,0,LHD
25.56,0,0,LHD
27.036,0.4,-0.3,LHD
29.2788,0.6,0,LHD
29.3832,0,0,LHD
29.9088,0.1,-0.2,LHD
30.42,0.1,0,LHD
29.8224,-0.2,0,LHD
30.1968,0.1,-0.3,LHD
29.7972,-0.1,0,LHD
32.6664,0.8,0,LHD
35.8668,0.9,0,LHD
36.6156,0.2,-0.4,LHD
34.5024,-0.6,0,LHD
35.01,0.1,0,LHD
34.9308,0,-0.2,LHD
35.9784,0.3,0,LHD
37.6056,0.5,0,LHD
36.7236,-0.2,0.4,LHD
33.3972,-0.9,0,LHD
35.1,0.5,0,LHD
34.3548,-0.2,1.3,LHD
32.58,-0.5,0,LHD
28.9728,-1,0,LHD
30.816,0.5,-0.3,LHD
28.3716,-0.7,0,LHD
27.162,-0.3,0,LHD
23.9076,-0.9,-0.8,LHD
24.5196,0.2,0,LHD
24.3756,0,0,LHD
24.7536,0.1,0,LHD
25.2,0.1,0.3,LHD
27.0288,0.5,0,LHD
28.1052,0.3,0,LHD
29.9448,0.5,0.4,LHD
31.5936,0.5,0,LHD
31.0068,-0.2,0,LHD
33.2352,0.6,-0.5,LHD
30.5676,-0.7,0,LHD
29.3796,-0.3,0,LHD
27.9828,-0.4,-0.3,LHD
24.7716,-0.9,0,LHD
21.8232,-0.8,0,LHD
18.2844,-1,-0.6,LHD
15.066,-0.9,0,LHD
12.1968,-0.8,0,LHD
10.1124,-0.6,-0.1,LHD
9.7056,-0.1,0,LHD
10.4724,0.2,0,LHD
11.2788,0.2,0,LHD
10.3212,-0.3,0.2,LHD
10.9188,0.2,0,LHD
9.2736,-0.5,0,LHD
7.7904,-0.4,0.7,LHD
9.1728,0.4,0,LHD
10.5084,0.4,0,LHD
11.7,0.3,0.9,LHD
14.8356,0.9,0,LHD
16.0632,0.3,0,LHD
15.3216,-0.2,-0.7,LHD
14.2956,-0.3,0,LHD
16.5744,0.6,0,LHD
17.8812,0.4,-0.5,LHD
19.5516,0.5,0,LHD
20.2572,0.2,0,LHD
21.9888,0.5,0,LHD
23.0436,0.3,0,LHD
24.2172,0.3,0,LHD
25.3368,0.3,-0.2,LHD
24.9804,-0.1,0,LHD
25.002,0,0,LHD
25.6824,0.2,-0.2,LHD
25.7184,0,0,LHD
25.3656,-0.1,0,LHD
24.3144,-0.3,0,LHD
25.2324,0.3,-0.1,LHD
24.6132,-0.2,0,LHD
24.9768,0.1,0,LHD
23.0112,-0.5,-0.2,LHD
19.8612,-0.9,0,LHD
19.4364,-0.1,0,LHD
16.5204,-0.8,0,LHD
13.5,-0.8,0,LHD
13.0896,-0.1,0,LHD
14.544,0.4,1.1,LHD
15.318,0.2,0,LHD
17.5392,0.6,0,LHD
21.2076,1,0,LHD
22.9896,0.5,0,LHD
24.2244,0.3,0,LHD
26.5392,0.6,-0.6,LHD
27.7092,0.3,0,LHD
29.43,0.5,0,LHD
29.9808,0.2,0,LHD
32.004,0.6,1.1,LHD
32.4576,0.1,0,LHD
34.1604,0.5,0,LHD
36.1548,0.6,-0.3,LHD
35.8596,-0.1,0,LHD
34.9452,-0.3,0,LHD
35.3628,0.1,-0.8,LHD
38.0988,0.8,0,LHD
37.494,-0.2,0,LHD
37.602,0,-0.3,LHD
39.1716,0.4,0,LHD
38.4768,-0.2,0,LHD
39.2292,0.2,0,LHD
37.8072,-0.4,0,LHD
33.3288,-1.2,0,LHD
33.2028,0,0.8,LHD
30.1968,-0.8,0,LHD
28.2132,-0.6,0,LHD
27.522,-0.2,0.7,LHD
22.9644,-1.3,0,LHD
20.7612,-0.6,0,LHD
16.8732,-1.1,0,LHD
15.0372,-0.5,-0.2,LHD
14.6304,-0.1,0,LHD
14.0292,-0.2,0,LHD
16.0992,0.6,-0.7,LHD
14.7672,-0.4,0,LHD
17.0856,0.6,0,LHD
20.2896,0.9,-0.3,LHD
22.8456,0.7,0,LHD
24.3864,0.4,0,LHD
23.1012,-0.4,-0.1,LHD
21.4128,-0.5,0,LHD
19.2096,-0.6,0,LHD
21.0816,0.5,-0.3,LHD
21.8916,0.2,0,LHD
25.6032,1,0,LHD
28.5156,0.8,-0.3,LHD
27.2736,-0.3,0,LHD
28.764,0.4,0,LHD
29.2068,0.1,0,LHD
27.2448,-0.5,0.1,LHD
29.9952,0.8,0,LHD
29.3616,-0.2,0,LHD
30.6288,0.4,0.6,LHD
30.6864,0,0,LHD
30.6792,0,0,LHD
29.988,-0.2,1,LHD
29.1348,-0.2,0,LHD
27.36,-0.5,0,LHD
23.3856,-1.1,-0.4,LHD
20.2356,-0.9,0,LHD
15.3972,-1.3,0,LHD
14.526,-0.2,-0.7,LHD
14.49,0,0,LHD
15.4224,0.3,0,LHD
15.0264,-0.1,-0.1,LHD
16.812,0.5,0,LHD
17.6652,0.2,0,LHD
15.534,-0.6,0,LHD
17.0928,0.4,0,LHD
13.1472,-1.1,0,LHD
13.986,0.2,0,LHD
15.6384,0.5,-0.1,LHD
17.3268,0.5,0,LHD
19.008,0.5,0,LHD
21.6072,0.7,-0.1,LHD
24.5556,0.8,0,LHD
26.3988,0.5,0,LHD
27.3024,0.3,0,LHD
27.7092,0.1,0,LHD
26.0424,-0.5,0,LHD
27.7524,0.5,-0.3,LHD
28.422,0.2,0,LHD
27.0252,-0.4,0,LHD
27.9972,0.3,0.5,LHD
26.748,-0.3,0,LHD
28.0548,0.4,0,LHD
26.1936,-0.5,0,LHD
28.4868,0.6,0.4,LHD
28.512,0,0,LHD
29.1672,0.2,0,LHD
28.4076,-0.2,-0.4,LHD
34.3188,1.6,0,LHD
36.6984,0.7,0,LHD
35.514,-0.3,-0.2,LHD
36.522,0.3,0,LHD
37.8324,0.4,0,LHD
38.8944,0.3,-0.1,LHD
37.35,-0.4,0,LHD
37.4148,0,0,LHD
38.4228,0.3,-0.1,LHD
39.186,0.2,0,LHD
40.3848,0.3,0,LHD
40.428,0,-0.1,LHD
38.088,-0.7,0,LHD
